signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-01-31,2019-02-01,920021,REJECT,,,45.79,0,tushare_pit_v1,49.42,40.34,reject,compounder,rigid_shovel,latent,2019-01-31,,0.0,,,unknown,95.0,10.037386878421053,10.037386878421053,0.6068611968421053,0.42566962216012105,8.9578359028893,33.84257448064265,True,False,0.8,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,15.0,60.0,60.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,600284,READY,4.98,7.31,63.52,1,tushare_pit_v1,73.75,48.17,ready,compounder,financial_asset,latent,2020-07-31,,65.0,4.984374150999106,0.8698241769861369,stressed_nav,80.0,49.06795513229999,49.06795513229999,-20.7847951806,0.34425273077859736,6.998003994861823,7.395967708291289,True,False,0.8,True,False,100.0,81.34,50.0,6.09201285122113,1.0631184385386117,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,49.2,50.0,True,43.25,latent,91.41,94.30762112000001,94.30762112000001,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,600658,REJECT,5.21,7.65,61.1,1,tushare_pit_v1,69.78,48.07,reject,compounder,financial_asset,latent,2020-07-31,,65.0,5.212718532822426,0.8702782823432712,stressed_nav,72.0,4.909754031010574,4.909754031010574,-0.9132688330124851,0.09924168823938725,5.455188274763308,2.800349504197917,True,False,0.8,True,False,100.0,66.61,50.0,6.371100429005188,1.0636734561973318,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,49.2,50.0,True,43.25,latent,89.4,91.945887072,91.945887072,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002337,REJECT,1.73,0.2,58.43,1,tushare_pit_v1,51.97,68.11,reject,turnaround,core_resource,ignition,2020-07-31,,0.0,1.7333612223435304,0.4502685770547867,stressed_book,80.0,2.0,2.0,1.5,,7.8000751202351175,-6.496737505878262,True,False,0.8,False,False,100.0,67.71,0.0,-0.16195066214945075,-0.04206930053536274,core_resource_mid_cycle,0.23,0.34,0.18,0.1,0.15,75.0,repairing,65.0,50.0,True,60.75,ignition,91.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002189,REJECT,3.7,4.79,55.53,1,tushare_pit_v1,50.41,63.2,reject,turnaround,unknown,ignition,2020-07-31,,0.0,3.7028715481534475,0.1902874537568655,conservative_book,85.0,7.558009282523365,7.558009282523365,0.019864567009345795,0.21539671239947758,5.943276906673209,-6.919489653012873,True,False,0.8,False,False,100.0,35.11,0.0,-0.7617747512648806,-0.0391469636117274,conservative_fallback,0.18,0.34,0.18,0.1,0.2,75.0,repairing,57.2,50.0,True,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002955,REJECT,8.48,12.33,54.07,1,tushare_pit_v1,50.39,59.6,reject,turnaround,unknown,ignition,2020-07-31,,0.0,8.483428466990182,0.3151521274088628,conservative_book,80.0,48.694314886294606,48.694314886294606,-19.079650021126863,0.4014795971423778,8.388063635978783,-5.5313897842935065,True,False,0.8,False,False,100.0,51.87,0.0,-1.5010197047495661,-0.055761600993646514,conservative_fallback,0.18,0.34,0.18,0.1,0.2,75.0,repairing,39.2,50.0,True,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,600103,REJECT,1.13,0.57,53.25,1,tushare_pit_v1,49.02,59.6,reject,turnaround,unknown,ignition,2020-07-31,,0.0,1.1278897929281888,0.5823679077130214,conservative_book,80.0,2.9548280650143504,2.9548280650143504,-0.12161331246011826,0.22669325780142896,6.8856591877933475,-1.700788052878299,True,False,0.8,False,False,100.0,38.16,0.0,-0.059014496310331524,-0.03047119404437572,conservative_fallback,0.18,0.34,0.18,0.1,0.2,75.0,repairing,39.2,50.0,True,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,600827,REJECT,4.08,10.06,52.58,1,tushare_pit_v1,46.98,60.98,reject,compounder,consumer,ignition,2020-07-31,,0.0,4.080612514879555,0.21600949863278368,no_growth_owner_earnings,90.0,9.673309339018727,9.673309339018727,0.3436606589412557,0.24892645345065992,6.069679122434469,18.83823262660352,True,False,0.8,True,False,100.0,45.92,0.0,7.651148465399166,0.4050178099364694,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,64.0,ignition,20.0,10.0,10.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002040,REJECT,4.54,3.54,51.66,1,tushare_pit_v1,39.84,69.39,reject,cyclical,core_resource,ignition,2020-07-31,,20.0,4.544372586855844,0.7050489974420052,stressed_book,40.0,0.5189884556286802,0.5189884556286802,0.11538382081745757,-0.030268055036677673,5.003717478296981,3.5824931647683873,True,False,0.3,True,False,100.0,74.19,0.0,0.3962419704063923,0.061476034070692666,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,601788,REJECT,7.4,1.16,51.19,1,tushare_pit_v1,48.31,55.51,reject,compounder,unknown,ignition,2020-07-31,,0.0,7.404222809313456,0.32829689181060245,conservative_book,100.0,26.74627636254801,26.74627636254801,4.930389290509831,0.5622007763252177,7.702791515912932,1.4110941555792547,True,False,0.8,False,False,100.0,41.54,0.0,1.798965068705283,0.07976456891449937,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,61.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,000566,REJECT,2.78,-0.18,51.16,1,tushare_pit_v1,44.99,60.41,reject,turnaround,core_resource,ignition,2020-07-31,,0.0,2.777654504983757,0.2970878386811008,stressed_book,62.0,1.314322518275933,1.314322518275933,-0.033218185144966765,0.08662790119731846,5.026330438359357,-1.7024575047655435,True,False,0.8,False,False,100.0,59.13,0.0,-1.0719851818348471,-0.11465564208869954,core_resource_mid_cycle,0.23,0.34,0.18,0.1,0.15,75.0,repairing,49.2,50.0,True,51.25,ignition,76.31,76.24192427,76.24192427,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300217,REJECT,1.08,0.18,47.68,1,tushare_pit_v1,51.6,41.8,reject,turnaround,unknown,latent,2020-07-31,,0.0,1.0778186088665853,0.42303196891558303,conservative_book,90.0,2.4668729096578477,2.4668729096578477,0.23529913802605307,0.10167196033749236,5.683331391182974,-0.027572321115161943,True,False,0.8,False,False,100.0,30.02,0.0,-0.01016903361577681,-0.003991234032389307,conservative_fallback,0.18,0.34,0.18,0.1,0.2,25.0,none,57.2,50.0,True,42.0,latent,96.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,000795,REJECT,1.56,1.55,47.59,1,tushare_pit_v1,45.47,50.76,reject,compounder,rigid_shovel,ignition,2020-07-31,,0.0,1.6610807839216613,0.2629700374843449,stressed_book,80.0,1.9991532724818601,1.9991532724818601,-0.2783464992163374,0.1078920908111855,6.10168026482597,4.8151106719167895,True,False,0.8,True,False,100.0,49.37,0.0,0.22806070847192977,0.03610488643061567,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,60.0,ignition,88.77,90.908563424,90.908563424,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002489,REJECT,1.28,0.83,47.53,1,tushare_pit_v1,47.34,47.81,reject,compounder,unknown,latent,2020-07-31,,0.0,1.2839558375189812,0.2783623340978536,conservative_book,95.0,1.8732952849398492,1.8732952849398492,0.5936939894864036,0.11524205622749852,6.129972807783977,544.8264916797191,True,False,0.8,True,False,100.0,42.19,0.0,1.1349767316576376,0.24606358173616127,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,43.25,latent,84.22,83.198605704,83.198605704,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300373,REJECT,0.9,10.57,47.3,1,tushare_pit_v1,48.84,45.0,reject,compounder,tech,latent,2020-07-31,,0.0,0.903680875988828,0.028693268083687527,no_growth_owner_earnings,87.0,2.2218444901224643,2.2218444901224643,0.5401825695313619,0.08543555823816723,6.22804005199205,26.715771162716425,True,False,0.8,True,False,100.0,58.48,0.0,1.6944016424790524,0.053799877656914116,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,39.5,latent,67.6,63.651795365,63.651795365,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,920021,REJECT,,,47.17,0,tushare_pit_v1,40.52,57.14,reject,cyclical,rigid_shovel,ignition,2020-07-31,,0.0,,,unknown,80.0,28.971592247727273,28.971592247727273,-8.523181022727274,0.19056385381370075,6.675660996288397,39.56182717469225,True,False,0.3,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,50.0,stabilizing,65.0,50.0,True,64.0,ignition,15.0,60.0,60.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002642,REJECT,3.17,0.53,46.9,1,tushare_pit_v1,40.62,56.31,reject,compounder,unknown,ignition,2020-07-31,,0.0,3.1709161964596193,0.4683371246713796,conservative_book,72.0,1.8755846618514753,1.8755846618514753,-1.9031466603255343,0.02298111360177719,5.870353851893607,5.188292450391931,True,False,0.8,True,False,100.0,33.9,0.0,0.02557387289168986,0.0037772029769118794,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,603808,REJECT,4.35,9.81,45.37,1,tushare_pit_v1,40.6,52.53,reject,compounder,unknown,ignition,2020-07-31,business is not understandable,0.0,4.349671466532982,0.34862232034757107,conservative_book,90.0,8.738029445089806,8.738029445089806,0.4866692218070842,0.20325407055811306,7.083659272720598,4.0677244663455845,True,False,0.8,True,False,100.0,14.0,0.0,5.362055363084511,0.4297639941070444,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300517,REJECT,2.81,1.56,45.18,1,tushare_pit_v1,51.0,36.44,reject,compounder,unknown,latent,2020-07-31,,0.0,2.810366382106605,0.2715103638053835,conservative_book,100.0,23.232222714,23.232222714,3.261229468,0.14827615296290383,5.829469136955064,32.65977741566493,True,False,0.8,True,False,100.0,55.0,0.0,0.2296300300526694,0.022184628095895158,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,43.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,002802,REJECT,2.37,4.72,43.83,1,tushare_pit_v1,48.76,36.44,reject,compounder,core_resource,latent,2020-07-31,,0.0,2.372274476676861,0.18734400195979334,stressed_book,80.0,2.0,2.0,1.5,,9.073063390783142,32.20185832496272,True,False,0.8,True,False,100.0,65.81,0.0,0.6342632805336416,0.050089238171871664,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,43.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300815,REJECT,4.41,6.47,42.65,1,tushare_pit_v1,45.14,38.91,reject,compounder,financial_asset,latent,2020-07-31,,0.0,4.410073681571971,0.11140910909679784,stressed_nav,80.0,2.626847725093563,2.626847725093563,-0.08030764489207157,0.2172280347130015,6.903271474397783,16.571445171874696,True,False,0.8,True,False,100.0,63.57,0.0,5.390090055254632,0.13616668889608627,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,688068,REJECT,4.98,4.58,40.29,1,tushare_pit_v1,38.4,43.13,reject,compounder,unknown,latent,2020-07-31,business is not understandable,0.0,4.97968405475103,0.10990342734918294,conservative_book,80.0,162.23764649599997,162.23764649599997,-3.266946164,0.5341097232522427,9.547237875507191,-6.961728773639282,True,False,0.8,False,False,100.0,14.0,0.0,0.04217753693899333,0.0009308734883128831,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300062,REJECT,1.14,0.42,39.88,1,tushare_pit_v1,29.17,55.95,reject,turnaround,unknown,latent,2020-07-31,debt wall coverage fails survival tripwire,0.0,1.1413028939635796,0.32593087980117225,conservative_book,20.0,0.7843748614600009,0.7843748614600009,-0.03371892915116349,-0.0644947741828757,3.898234410928857,-1.846058287309139,True,False,0.8,False,True,100.0,43.7,0.0,-0.5736686917346873,-0.16382709831053904,conservative_fallback,0.18,0.34,0.18,0.1,0.2,75.0,repairing,57.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,601038,REJECT,3.07,-6.11,39.72,1,tushare_pit_v1,42.08,36.18,reject,compounder,unknown,latent,2020-07-31,,0.0,3.071020593905331,0.2380548227736346,conservative_book,62.0,1.1786651704289652,1.1786651704289652,-0.04050818091804718,0.028828140872723923,4.7433553616605835,36.16195172105318,True,False,0.8,True,False,100.0,52.22,0.0,1.5256553375236528,0.11826348924804335,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,43.25,latent,88.0,87.6437832,87.6437832,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,600489,REJECT,2.56,0.08,39.46,1,tushare_pit_v1,38.9,40.3,reject,compounder,core_resource,ignition,2020-07-31,,0.0,2.561485192395084,0.24900323134103466,stressed_book,20.0,0.23562482544036292,0.23562482544036292,-0.0614261989734028,-0.23891283761235188,2.804516844732237,2.767915029825918,True,False,0.8,True,False,100.0,82.5,0.0,0.2806515582443859,0.027282275568575647,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,57.5,ignition,20.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,603088,REJECT,0.86,1.09,39.41,1,tushare_pit_v1,41.39,36.44,reject,compounder,unknown,latent,2020-07-31,,0.0,0.862455989791394,0.21509648775349902,conservative_book,80.0,2.0,2.0,1.5,,7.182528844199855,6.915592457452498,True,False,0.8,True,False,100.0,28.94,0.0,0.2913076837443117,0.07265212413234462,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,43.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,603530,REJECT,1.99,3.08,38.6,1,tushare_pit_v1,38.4,38.91,reject,compounder,unknown,latent,2020-07-31,business is not understandable,0.0,1.9906434311499084,0.0778034705807524,conservative_book,80.0,1517.2342007202485,1517.2342007202485,-24.04565144163841,0.24381224640214516,7.567745794288657,6.856409893449474,True,False,0.8,True,False,100.0,14.0,0.0,0.38498986126465085,0.01504716860693095,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-07-31,2020-08-03,300664,REJECT,3.09,4.6,37.65,1,tushare_pit_v1,34.15,42.9,reject,compounder,unknown,ignition,2020-07-31,,0.0,3.0878572786205374,0.30963331497486324,conservative_book,44.0,0.9734701734203411,0.9734701734203411,-0.11004989365466138,-0.0026054108061115138,5.003914827525992,4.388428749209789,True,False,0.8,True,False,100.0,32.35,0.0,0.6531115853747399,0.06549043138367157,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,55.25,ignition,95.82,99.205505524,99.205505524,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,000001,READY,14.16,20.77,65.47,1,tushare_pit_v1,74.57,51.81,ready,compounder,financial_asset,ignition,2020-08-31,,85.0,14.162601090870321,1.0806996753274551,stressed_nav,65.0,2.0,2.0,0.0,,3.9627494901429223,0.409480539826772,True,False,0.8,False,False,100.0,56.14,65.0,17.309845777730395,1.3208551587335564,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,600284,READY,4.95,7.26,61.4,1,tushare_pit_v1,73.75,42.88,ready,compounder,financial_asset,latent,2020-08-31,,65.0,4.952354475591028,0.8577578828661724,stressed_nav,80.0,52.3340574756,52.3340574756,-16.156696816900002,0.3491128895677749,6.989930141958973,11.888429958327453,True,False,0.8,True,False,100.0,81.34,50.0,6.052877692389035,1.048370745725322,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,49.2,50.0,True,33.25,latent,91.25,94.11356992,94.11356992,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,002337,REJECT,1.7,0.2,60.91,1,tushare_pit_v1,58.77,64.11,reject,turnaround,core_resource,ignition,2020-08-31,,0.0,1.704385673421201,0.4668037596364861,stressed_book,100.0,2.0,2.0,1.5,0.34460868569844494,7.861800420967598,-7.727604706709875,True,False,0.8,False,False,100.0,67.71,0.0,-0.2901601482292857,-0.07947018694320938,core_resource_mid_cycle,0.23,0.34,0.18,0.1,0.15,75.0,repairing,65.0,50.0,True,50.75,ignition,91.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,002040,REJECT,4.58,3.54,57.21,1,tushare_pit_v1,49.09,69.39,reject,cyclical,core_resource,ignition,2020-08-31,,20.0,4.578345663687306,0.7188650436058619,stressed_book,77.0,1.0223555810288474,1.0223555810288474,0.5379794674919262,0.0013875626714697673,5.260246591843265,4.633806395087079,True,False,0.3,True,False,100.0,74.19,0.0,1.111179433103689,0.17447089195722562,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,65.0,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,601788,REJECT,7.54,1.16,52.91,1,tushare_pit_v1,48.31,59.81,reject,compounder,unknown,ignition,2020-08-31,,0.0,7.5408650308029035,0.36623518856657655,conservative_book,100.0,18.16124615769038,18.16124615769038,1.0457420889030475,0.5490356382076307,7.706889463016237,0.6720700775181807,True,False,0.8,False,False,100.0,41.54,0.0,3.507159959897309,0.1703313060238367,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,63.25,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,600658,REJECT,5.25,7.7,52.42,1,tushare_pit_v1,61.64,38.58,reject,compounder,financial_asset,latent,2020-08-31,,65.0,5.252437012182435,0.8853819507333827,stressed_nav,35.0,0.798889545549238,0.798889545549238,-0.0903548318493861,-0.04515146666133899,4.406658597314885,1.7727814925959258,True,False,0.8,True,False,100.0,66.61,50.0,6.419645237111865,1.082133495340801,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,49.2,50.0,True,25.25,latent,89.63,92.214347484,92.214347484,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,600827,REJECT,4.1,10.11,52.41,1,tushare_pit_v1,46.98,60.56,reject,compounder,consumer,ignition,2020-08-31,,0.0,4.101569297981134,0.27330972823327565,no_growth_owner_earnings,90.0,9.673309339018727,9.673309339018727,0.4064013415482993,0.24892645345065992,6.069679122434469,18.83823262660352,True,False,0.8,True,False,100.0,45.92,0.0,7.690442433714626,0.5124557404373918,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,57.0,ignition,36.25,29.112189032,29.112189032,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,920021,REJECT,,,50.17,0,tushare_pit_v1,45.52,57.14,reject,cyclical,rigid_shovel,ignition,2020-08-31,,0.0,,,unknown,100.0,41.66291217096774,41.66291217096774,2.3400946806451612,0.20076571958207437,6.954881759996739,90.45487907371916,True,False,0.3,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,64.0,ignition,15.0,60.0,60.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,002955,REJECT,8.55,12.33,47.66,1,tushare_pit_v1,45.97,50.2,reject,compounder,unknown,latent,2020-08-31,,0.0,8.550123930968816,0.3139502793982181,conservative_book,80.0,24.37608646888742,24.37608646888742,-10.300161542853317,0.35555057012567387,7.970353752387036,-7.694392318443273,True,False,0.8,False,False,100.0,51.87,0.0,-1.0262383838505194,-0.037682240624848956,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,300373,REJECT,2.35,10.57,47.35,1,tushare_pit_v1,51.7,40.82,reject,compounder,tech,latent,2020-08-31,,0.0,2.3450677696113833,0.07612913570892692,no_growth_owner_earnings,100.0,2.67743011303494,2.67743011303494,1.1308332327606097,0.11362034018837462,6.479498742836308,78.5115857839778,True,False,0.8,True,False,100.0,58.48,0.0,4.397002068021344,0.14274212945423798,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,31.5,latent,68.47,64.67012204299999,64.67012204299999,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-08-31,2020-09-01,600103,REJECT,1.13,0.57,46.95,1,tushare_pit_v1,43.23,52.53,reject,compounder,unknown,ignition,2020-08-31,,0.0,1.1289985664564264,0.5524054316343845,conservative_book,80.0,2.6536126441168966,2.6536126441168966,-0.23793636199906795,0.19632243107384373,6.708276183591387,-0.9488133315493364,True,False,0.8,False,False,100.0,38.16,0.0,-0.04801486522707388,-0.023493096571307492,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
